fecha_hecho,cantidad,latitud,longitud,sexo,edad,estado_civil,grupo_actor,actividad_delictiva,parentesco,ocupacion,discapacidad,grupo_especial,medio_transporte,nivel_academico,testigo,conducta,modalidad,caracterizacion,conducta_especial,arma_medio,articulo_penal,categoria_penal,nombre_barrio,codigo_barrio,codigo_comuna,lugar,sede_receptora,bien,categoria_bien,grupo_bien,modelo,color,permiso,unidad_medida
2020-10-28T08:00:00.000-05:00,1.0,6.24937029,-75.56491291,Hombre,36,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Vía pública,Candelaria,Celular,Tecnología,Mercancía,-1,Blanco,Sin dato,Sin dato
2020-10-29T15:30:00.000-05:00,1.0,6.22752951,-75.59322432,Hombre,66,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,San Bernardo,#1605,16,Sin dato,Belén,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2020-10-29T07:30:00.000-05:00,1.0,6.23027422,-75.57438153,Mujer,27,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Barrio Colombia,#1401,14,Estación del Metro,Poblado,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2020-10-29T15:30:00.000-05:00,1.0,6.22752951,-75.59322432,Hombre,66,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,San Bernardo,#1605,16,Sin dato,Belén,Cédula,Documentos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2020-10-29T18:04:00.000-05:00,1.0,6.20595596,-75.57350611,Hombre,25,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Patio Bonito,#1421,14,Vía pública,Poblado,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2020-10-29T05:00:00.000-05:00,1.0,6.22802555,-75.59244533,Hombre,46,Divorciado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,San Bernardo,#1605,16,Quebrada o rio,Belén,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2020-10-29T15:45:00.000-05:00,1.0,6.24963781,-75.56903875,Mujer,40,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Raponazo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Metro Plus,Candelaria,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2020-10-30T19:30:00.000-05:00,1.0,6.24380738,-75.5677947,Mujer,50,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma cortopunzante,Sin dato,Sin dato,Barrio Colón,#1013,10,Sin dato,Candelaria,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2020-10-30T12:10:00.000-05:00,1.0,6.27394175,-75.57305157,Mujer,19,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,De celular,No,Sin dato,Sin dato,Caribe,#0517,5,Estación del Metro,Castilla,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2020-10-30T14:37:00.000-05:00,1.0,6.24820389,-75.56562424,Hombre,25,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma cortopunzante,Sin dato,Sin dato,La Candelaria,#1019,10,Almacén tienda y otro,Candelaria,Celular,Tecnología,Mercancía,-1,Verde,Sin dato,Sin dato
2020-10-30T05:30:00.000-05:00,1.0,6.24720035,-75.56966984,Hombre,49,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Guayaquil,#1007,10,Estación del Metro,Candelaria,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2020-10-30T06:50:00.000-05:00,1.0,6.24676334,-75.56005765,Mujer,30,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Boston,#1016,10,Metro Plus,Candelaria,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2020-10-30T07:30:00.000-05:00,1.0,6.24720035,-75.56966984,Mujer,29,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Guayaquil,#1007,10,Paradero de bus,Candelaria,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2020-10-30T05:00:00.000-05:00,1.0,6.24972016,-75.56843133,Mujer,33,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,La Candelaria,#1019,10,Metro Plus,Candelaria,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2020-10-30T02:00:00.000-05:00,1.0,6.20673034,-75.57146329,Mujer,36,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Raponazo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Florida,#1417,14,Hospital o centro de salud,Poblado,Celular,Tecnología,Mercancía,-1,Gris,Sin dato,Sin dato
2020-10-31T15:30:00.000-05:00,1.0,6.26888607,-75.54512932,Hombre,28,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Descuido,Sin dato,Sin dato,No,Sin dato,Sin dato,El Raizal,#0305,3,Bus de servicio público,Manrique,Celular,Tecnología,Mercancía,-1,Blanco,Sin dato,Sin dato
2020-10-31T18:30:00.000-05:00,1.0,6.23506621,-75.51001067,Hombre,34,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Escopolamina,Sin dato,Sin dato,Media Luna,#9002,90,Bus de servicio público,Buenos Aires,Celular,Tecnología,Mercancía,-1,Oro,Sin dato,Sin dato
2020-11-01T13:00:00.000-05:00,1.0,6.24956536,-75.56806849,Hombre,29,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,La Candelaria,#1019,10,Paradero de bus,Candelaria,Celular,Tecnología,Mercancía,-1,Blanco,Sin dato,Sin dato
2020-11-02T05:00:00.000-05:00,1.0,6.2477988,-75.56972452,Mujer,23,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Estación del Metro,Candelaria,Celular,Tecnología,Mercancía,-1,Rosado,Sin dato,Sin dato
2020-11-03T06:30:00.000-05:00,1.0,6.23711184,-75.57302233,Hombre,28,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Perpetuo Socorro,#1012,10,Metro Plus,Candelaria,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2020-11-03T18:20:00.000-05:00,1.0,6.24767082,-75.5695314,Hombre,48,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Estación del Metro,Candelaria,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2020-11-03T06:30:00.000-05:00,1.0,6.23711184,-75.57302233,Hombre,28,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Perpetuo Socorro,#1012,10,Metro Plus,Candelaria,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,-1,Sin dato,Sin dato,Sin dato
2020-11-03T08:00:00.000-05:00,1.0,6.28854371,-75.56646507,Mujer,54,Viudo(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Tricentenario,#0510,5,Metro Plus,Castilla,Cédula,Documentos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2020-11-03T06:30:00.000-05:00,1.0,6.19772841,-75.5897016,Hombre,38,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Guayabal,#1510,15,Bus de servicio público,Belén,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2020-11-03T18:00:00.000-05:00,1.0,6.28319935,-75.54567234,Hombre,57,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Descuido,Sin dato,Sin dato,No,Sin dato,Sin dato,La Salle,#0301,3,Vía pública,Manrique,Cédula,Documentos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2020-11-03T08:00:00.000-05:00,1.0,6.23388563,-75.59932926,Mujer,31,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Miravalle,#1619,16,Bus de servicio público,Belén,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2020-11-03T08:00:00.000-05:00,1.0,6.28854371,-75.56646507,Mujer,54,Viudo(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Tricentenario,#0510,5,Metro Plus,Castilla,Carne,Alimento,Mercancía,-1,Sin dato,Sin dato,Sin dato
2020-11-03T18:00:00.000-05:00,1.0,6.28319935,-75.54567234,Hombre,57,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Descuido,Sin dato,Sin dato,No,Sin dato,Sin dato,La Salle,#0301,3,Vía pública,Manrique,Licencia,Documentos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2020-11-03T08:00:00.000-05:00,1.0,6.23388563,-75.59932926,Mujer,31,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Miravalle,#1619,16,Bus de servicio público,Belén,Tarjeta bancaria,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2020-11-03T08:00:00.000-05:00,1.0,6.28854371,-75.56646507,Mujer,54,Viudo(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Tricentenario,#0510,5,Metro Plus,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2020-11-03T18:00:00.000-05:00,1.0,6.28319935,-75.54567234,Hombre,57,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Descuido,Sin dato,Sin dato,No,Sin dato,Sin dato,La Salle,#0301,3,Vía pública,Manrique,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2020-11-03T06:30:00.000-05:00,1.0,6.2336265,-75.57753782,Hombre,27,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Cerro Nutibara Ins.,Inst_18,16,Bus de servicio público,Belén,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2020-11-03T06:30:00.000-05:00,1.0,6.23415365,-75.57014942,Hombre,27,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Perpetuo Socorro,#1012,10,Estación del Metro,Candelaria,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2020-11-03T08:00:00.000-05:00,1.0,6.19807801,-75.58621217,Mujer,37,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Guayabal,#1510,15,Bus de servicio público,Belén,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2020-11-03T18:50:00.000-05:00,1.0,6.24894202,-75.57507341,Hombre,17,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,De celular,No,Sin dato,Sin dato,Guayaquil,#1007,10,Estación del Metro,Candelaria,Celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2020-11-04T07:30:00.000-05:00,1.0,6.22848194,-75.5707657,Hombre,28,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Barrio Colombia,#1401,14,Metro Plus,Candelaria,Celular,Tecnología,Mercancía,-1,Verde,Sin dato,Sin dato
2020-11-03T06:30:00.000-05:00,1.0,6.22022531,-75.58003148,Mujer,51,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Santa Fé,#1504,15,Metro Plus,Belén,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2020-11-03T19:00:00.000-05:00,1.0,6.2562679,-75.56848055,Hombre,40,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Raponazo,Sin dato,Sin dato,No,Sin dato,Sin dato,Estación Villa,#1005,10,Bus de servicio público,Candelaria,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2020-11-03T13:40:00.000-05:00,1.0,6.24714562,-75.56378264,Hombre,19,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Vía pública,Candelaria,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2020-11-03T19:30:00.000-05:00,1.0,6.25094196,-75.56993053,Mujer,31,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,La Candelaria,#1019,10,Almacén tienda y otro,Candelaria,Elementos computador,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2020-11-03T05:30:00.000-05:00,1.0,6.25061994,-75.59202678,Mujer,41,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Florida Nueva,#1117,11,Paradero de bus,Laureles,Celular,Tecnología,Mercancía,-1,Oro,Sin dato,Sin dato
2020-11-03T07:00:00.000-05:00,1.0,6.19116511,-75.58021914,Mujer,35,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Santa María de los Ángeles,#1423,14,Bus de servicio público,Poblado,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2020-11-03T05:00:00.000-05:00,1.0,6.25156383,-75.5668667,Mujer,24,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Bus de servicio público,Candelaria,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2020-11-04T17:00:00.000-05:00,1.0,6.24852402,-75.5699391,Hombre,18,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Estación del Metro,Candelaria,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2020-11-04T19:45:00.000-05:00,1.0,6.24755219,-75.56986515,Hombre,23,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Estación del Metro,Candelaria,Celular,Tecnología,Mercancía,-1,Plata,Sin dato,Sin dato
2020-11-04T04:30:00.000-05:00,1.0,6.19633772,-75.59026201,Hombre,22,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma cortopunzante,Sin dato,Sin dato,Guayabal,#1510,15,Metro Plus,Belén,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2020-11-04T14:50:00.000-05:00,1.0,6.27991265,-75.57144904,Mujer,40,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Terminal de Transporte,Inst_4,5,Terminal de transporte,Castilla,Celular,Tecnología,Mercancía,-1,Verde,Sin dato,Sin dato
2020-11-04T06:30:00.000-05:00,1.0,6.24992739,-75.56483597,Hombre,30,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Bus de servicio público,Candelaria,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2020-11-04T08:00:00.000-05:00,1.0,6.25181599,-75.56121268,Mujer,20,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Villa Nueva,#1018,10,Metro Plus,Candelaria,Celular,Tecnología,Mercancía,-1,Rosado,Sin dato,Sin dato
2020-11-04T03:30:00.000-05:00,1.0,6.25301578,-75.5685924,Hombre,46,Divorciado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Raponazo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Metro Plus,Candelaria,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2020-11-05T19:30:00.000-05:00,1.0,6.25057515,-75.56981765,Mujer,45,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,La Candelaria,#1019,10,Paradero de bus,Candelaria,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2020-11-05T04:30:00.000-05:00,1.0,6.20488343,-75.5555896,Hombre,68,Divorciado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma cortopunzante,Sin dato,Sin dato,El Tesoro,#1409,14,Vía pública,Poblado,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2020-11-05T13:30:00.000-05:00,1.0,6.24497411,-75.59640568,Mujer,71,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Descuido,Sin dato,Sin dato,No,Sin dato,Sin dato,Laureles,#1108,11,Restaurante,Laureles,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2020-11-05T20:20:00.000-05:00,1.0,6.30961514,-75.56796312,Mujer,39,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Florencia,#0503,5,Metro Plus,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2020-11-05T13:30:00.000-05:00,1.0,6.24497411,-75.59640568,Mujer,71,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Descuido,Sin dato,Sin dato,No,Sin dato,Sin dato,Laureles,#1108,11,Restaurante,Laureles,Cédula,Documentos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2020-11-05T13:30:00.000-05:00,1.0,6.24497411,-75.59640568,Mujer,71,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Descuido,Sin dato,Sin dato,No,Sin dato,Sin dato,Laureles,#1108,11,Restaurante,Laureles,Tarjeta bancaria,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2020-11-05T18:00:00.000-05:00,1.0,6.24789348,-75.57005827,Hombre,20,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Estación del Metro,Candelaria,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2020-11-05T18:30:00.000-05:00,1.0,6.24732794,-75.56986968,Hombre,20,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Estación del Metro,Candelaria,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2020-11-05T06:30:00.000-05:00,1.0,6.19034011,-75.58168678,Mujer,39,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Santa María de los Ángeles,#1423,14,Metro Plus,Poblado,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2020-11-05T17:30:00.000-05:00,1.0,6.27585384,-75.56380626,Mujer,20,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Miranda,#0415,4,Estación del Metro,Aranjuez,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2020-11-06T19:30:00.000-05:00,1.0,6.27570027,-75.57259547,Hombre,40,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Raponazo,Sin dato,Sin dato,No,Sin dato,Sin dato,Caribe,#0517,5,Vía pública,Castilla,Celular,Tecnología,Mercancía,-1,Gris,Sin dato,Sin dato
2020-11-06T08:10:00.000-05:00,1.0,6.23979863,-75.55474911,Mujer,39,Divorciado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Buenos Aires,#0907,9,Vehículo particular,Buenos Aires,Electrodoméstico video y audio y accesorios,Electrodomésticos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2020-11-06T06:00:00.000-05:00,1.0,6.27117056,-75.57396927,Hombre,28,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Caribe,#0517,5,Bodega,Castilla,Celular,Tecnología,Mercancía,-1,Oro,Sin dato,Sin dato
2020-11-06T07:00:00.000-05:00,1.0,6.30118813,-75.55674831,Mujer,57,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Francia,#0205,2,Metro Plus,Santa Cruz,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2020-11-06T02:30:00.000-05:00,1.0,6.24464304,-75.57003346,Mujer,22,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma cortopunzante,Sin dato,Sin dato,Guayaquil,#1007,10,Centro comercial,Candelaria,Electrodoméstico video y audio y accesorios,Electrodomésticos,Mercancía,-1,Sin dato,Sin dato,Sin dato
